2013;03;SC;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;41;1
2013;03;SC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;54;1
2013;03;SP;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;40;1
2013;03;SP;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;53;1
2013;03;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;03;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;03;SP;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;44;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;34;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;35;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;40;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;04;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;48;1
2013;04;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;34;1
2013;04;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;04;AC;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;2
2013;04;MS;Ativo/Válido;Pistola                                           ;CZ CESKOSLOVENSKA ZBROJOVKA                       ;.380                                              ;M;57;1
2013;04;MS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;54;1
2013;04;MS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;48;1
2013;04;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;40;1
